1.467393099	0.6455805
2.965363264	8.133809718
6.424669579	6.276149548
4.189816282	7.664978964
1.549012103	2.372962243
6.704140738	4.719492298
3.326847234	8.515111575
3.79458263	9.019901865
3.295335002	8.979261006
7.075139235	4.858410859
3.025588649	8.456259556
6.563465907	5.042203542
6.398054253	5.743058719
6.213844941	5.126955551
4.109505628	9.575209465
3.27529782	8.480484906
5.989253688	3.93155482
2.903764006	8.540003393
6.111116424	4.053821216
1.683925126	0.86403786
1.406389424	1.351175835
6.700703717	5.059705657
3.244454953	7.742325662
3.347986998	8.440960853
6.399835316	5.083198534
1.888799156	8.242081916
6.211530519	4.408677198
2.02744434	8.030631257
6.418843505	5.237012198
2.650794552	9.576349716
3.423851384	8.777323386
6.543790367	5.012071175
1.47171855	2.034084893
2.245458738	7.537545023
1.689439639	1.409769616
3.539749011	8.823846352
1.090398696	1.797693067
2.687967359	1.641859287
7.016276128	5.94038022
1.416489035	1.329564657
6.60029199	4.998818414
6.675304654	5.666462111
2.474852425	0.525216081
3.181429044	8.012598125
6.268000908	5.276620902
4.275826322	8.059046899
0.544962933	2.131296397
1.172917028	1.696232989
2.207302175	1.919612271
5.86167093	3.83274634
1.622603728	1.766115414
6.448875197	6.040103442
2.98343419	8.303098786
4.068192618	8.999485632
2.777277386	9.541562882
6.613955721	4.980550841
1.230209795	2.276328472
6.538607518	4.56385641
1.35047847	0.385111208
3.622088871	8.798899653
7.041564347	4.60023906
1.853584576	0.130270128
1.118525968	0.727014723
3.569640626	8.6680203
6.253582965	6.094969509
7.07234761	4.237507792
5.604959494	4.477257794
3.339027685	8.293959896
6.517220628	5.332496712
2.800388007	8.602799341
3.132003106	8.294066656
3.579417326	8.005295053
3.336300792	8.41598996
6.602487247	4.985933136
3.260043755	8.212909759
7.011408268	4.227919521
2.672025515	2.20081653
6.649186335	5.094713875
1.710460808	1.998123942
2.244749453	1.927994069
1.977822139	0.593763393
1.702460906	1.571528018
3.076161586	9.11254753
6.592248986	4.996732362
3.568190802	7.3068946
6.550357189	4.22632782
