1.293665041	6.919922538
1.31779398	6.866018156
5.48542715	2.483898371
1.284734937	7.161889948
0.043637815	6.550787912
-1.222252365	7.478459231
-1.026696944	6.972360451
4.024440753	3.397944766
0.676216023	7.057177935
0.476582899	7.122324335
-1.034361065	6.614459627
5.860632693	2.688221029
0.026156234	7.245376921
4.575268622	3.170042608
0.589814483	7.899939669
-1.07226105	6.539100347
-0.236276762	6.603574851
-1.043451635	7.518963462
-0.205111293	7.628814149
0.471292012	7.424750782
3.772690196	2.99782169
-0.215756614	6.305183978
-0.763953792	6.533205276
5.560831696	3.495751465
0.052647018	7.017030763
1.400270098	7.072806777
4.704811933	3.695774467
-0.449249889	6.565534864
6.443779435	3.297092825
4.921125971	4.227077169
-1.005212609	8.007308052
0.251022028	7.380686087
5.523182897	3.990154443
-0.147556194	7.430060375
-1.078042296	7.455608298
5.517162129	3.627832215
-0.045902686	7.76367977
4.710522638	3.074494402
6.877417561	3.429725967
4.205039525	3.406618403
-0.288707357	6.976234587
0.028509958	6.686050914
6.498730409	3.375423732
5.116648657	3.554308236
-0.26228015	7.404554876
-0.150656513	7.821075794
-1.345819923	6.729810977
-0.654171033	7.097649705
-0.759002567	6.951087124
5.012028915	3.374901775
-0.399730989	6.669157999
-0.841214493	7.520207348
-0.113178838	7.25956577
5.242323311	4.092374619
-0.665597356	7.398083193
5.899368809	4.139683873
7.305898377	3.246708624
-1.234145344	7.702139357
6.574565707	3.498570143
0.003162997	7.469436951
0.490001925	7.147187217
-0.560807715	7.631638098
5.302278459	3.737284972
5.16941755	3.30468275
-0.773599191	7.428390256
-1.99571233	7.068048985
5.560831696	3.495751465
-0.211373717	7.200110872
-0.163405251	7.21129109
-0.347092875	7.338090176
5.979057882	3.406600064
5.476971438	4.004081157
4.640432269	3.554235198
0.082276678	7.43255355
6.526115836	4.144495455
1.426495792	7.035885318
5.419669326	2.467515882
-0.193852499	7.947027093
-0.975127164	7.210282974
-0.146479547	6.810073034
-1.207999222	7.239768641
-0.256535747	7.216148787
0.407346603	7.976526277
1.073076916	7.21502542
0.863225698	6.820043939
-0.610564183	7.204184546
-1.251127221	7.295021684
5.194892257	2.717887417
1.187909801	7.153724063
5.331548247	3.744826221
-0.310061153	6.691111335
5.415785839	2.947030678
-0.297475701	7.015065677
6.195762285	3.531962475
-0.352489006	6.387094501
4.117504324	3.260632682
5.982397795	3.346788901
-2.071997556	7.379739016
-0.256535747	7.216148787
5.481297598	3.096904524
6.500675023	3.122299751
0.158564212	7.585457049
4.260089462	3.242150158
5.517675605	4.069474956
0.948965714	7.506968632
-0.214528603	7.658832479
5.896037316	3.423122172
-0.381985361	7.223161153
-1.926119838	7.26549002
-0.312126656	6.957019054
4.175893081	3.460766717
-1.181169931	6.456488602
5.471758791	3.146505981
6.369901429	3.074153812
0.081408992	6.278794692
6.397319251	3.83476135
4.689212041	3.138349737
-0.69637313	7.480077333
-0.519091617	7.688595179
5.9665714	3.059346613
