7.489520346	2.899284601
-5.589662818	-7.02385474
-3.147407013	0.761744787
-1.365706292	3.71266055
6.572846997	3.978213964
0.161975362	2.797494858
-0.217387294	0.148463118
0.548492762	-0.331455283
-1.878379478	-1.144121019
10.34608372	2.392119798
0.8927981	0.551882956
-2.43776249	0.507252742
8.144887784	3.214067691
0.54244716	-6.279816991
8.872136521	0.353864257
7.975896301	1.982167927
-0.138854214	0.903039636
9.38922381	2.719330583
-2.022605752	-6.170586831
-0.723615614	-6.873195335
8.133568511	1.72667718
1.097578626	0.35808239
7.754305582	1.064365905
-0.819434659	1.378725101
1.77220087	0.746577458
-0.148601346	1.404844465
7.757109032	3.603651299
-2.336865209	-7.998636035
9.747677798	2.065605261
-0.098551609	1.509158493
9.458660469	3.87948343
-1.631518886	-7.727811548
6.827020841	1.81823912
7.172534526	3.593836777
-2.200539025	-7.249701858
-1.741941755	-3.051789597
-0.416265772	-5.889071866
-2.892447973	-0.626498321
-0.58449247	-6.379068364
-2.827291501	0.944240351
-5.640631471	-5.669492174
9.32977629	2.761356772
7.913047904	2.94250468
9.877888618	1.174135917
2.087371323	1.247512259
10.29264266	0.660083233
-2.242612691	1.269433343
9.083765081	1.001062795
-1.269969381	-0.605626082
6.965372532	2.838604719
-3.644138301	1.573447581
7.065608808	4.932420095
-4.189921674	-6.336716994
1.540293236	0.937699301
-0.891841328	-5.619764268
7.447978476	4.106579311
-2.775593558	-7.886178782
-0.306127281	0.509012081
10.14994055	0.830085639
-3.341656494	-4.304257888
-0.016896569	-6.521734232
-2.166139779	3.931416871
-1.46224862	1.647396537
5.079055888	1.345492916
-3.349187531	1.703268109
-3.300654627	2.233203594
-1.386538145	2.086032929
-1.216589553	0.222537149
7.696798695	2.291876635
7.148291952	2.05797718
-1.367862115	3.992970973
-0.758593763	2.45609516
-3.993714939	-6.674959088
-1.14290468	-0.939765878
7.696900924	2.854940934
-1.61837111	0.911766165
0.178922189	2.859138533
-2.356772771	-4.909606887
8.228521753	1.064506926
5.302960561	1.274909819
-4.586817261	1.549145065
1.417550491	-0.456983615
0.607739817	-0.962668101
7.659818479	2.0768197
-0.643475825	1.07409998
-2.45409052	-0.375821878
-3.870722774	0.646883111
0.498512629	-0.535160233
9.059294829	-0.164547249
7.662952903	3.787149746
-2.015429831	3.725571972
10.06214561	1.531253073
7.409600054	2.313942957
5.319353025	0.738597761
-2.138390428	1.523448962
9.028332579	1.733607711
-2.417215263	-5.623592595
4.99490135	2.855532754
-3.083528171	-6.341922535
-3.787900621	-6.006969765
-3.568656509	-6.386011972
-1.593300635	1.280867083
-0.468149415	0.663606515
4.627552887	2.461768982
9.940047454	1.466416858
4.336074398	1.547704001
5.80311523	2.274258773
-4.032349662	2.38763986
-1.577911497	-1.006952066
-2.791301919	-0.254450465
8.003606621	1.20742636
9.964711936	1.13690251
5.711096687	2.141653488
8.854187731	2.270290698
6.986230623	2.225067437
8.154914966	3.063496171
-0.709980424	-6.855302945
7.659729371	3.436023973
-0.149993725	1.932387984
-1.706509231	0.545228089
7.443249864	3.640784174
-3.295457717	1.519229316
-1.366826921	-5.978324329
-0.561404767	2.989114252
-1.469399478	-3.801881555
11.15648702	2.147891931
6.536014313	3.924148531
-1.303454361	2.894969611
7.580972593	1.664957477
7.548546048	2.469687611
9.611443668	2.073320822
6.41354704	0.569560697
9.43504469	2.043216095
-3.360996836	-6.313311705
-1.345794868	1.402596789
7.11899313	1.29980059
0.921509758	1.330538742
1.640717302	0.838249101
-2.496652125	-5.647199363
6.819298849	3.233835567
-1.084709721	0.889295875
-1.787276366	-5.114988467
-2.164391945	2.368223034
-1.216209461	0.467955235
4.399904343	2.212304787
6.187304531	1.979182799
4.897350164	0.329809767
0.974712064	2.034951989
-0.603695513	2.415975309
-0.960381874	0.671972672
5.987935816	2.140048877
-0.264642143	3.74417112
-2.861390417	0.963486528
-2.294150629	-5.864885679
-0.160550691	2.241254951
-2.435828471	-4.777387246
5.476617979	2.360002818
7.268068477	2.025561557
0.072727542	1.079916094
-2.894863634	-5.860673581
-2.78369623	1.533738301
7.083516619	1.132960159
-2.950588274	2.165813643
-1.317016104	-6.19929689
7.815499797	2.920112809
4.166314695	2.191895254
5.917132744	0.605707304
8.323274559	2.903524718
10.6728534	1.972228442
6.641501978	3.117094773
-4.776799389	1.424966471
-0.413871866	0.363461938
5.816778255	2.919208553
0.621114628	1.597646327
-2.336882098	-8.057189159
-3.886648643	-5.536464519
0.116362937	1.605016003
10.24542753	1.886792907
0.900608689	-0.54751596
-3.001813124	2.266627617
-3.128433356	0.081295809
1.968694952	1.015000716
-4.801430297	-7.658395316
7.324851224	1.12405805
-0.452061314	-0.572198161
7.64942263	3.226189405
7.045621152	4.235128353
-0.376230225	2.79410516
9.58541404	2.486155516
1.096725943	2.126138381
-0.158229309	3.013047735
-3.20453702	-5.133503331
4.510279451	2.025856851
1.23505702	-6.087789173
7.13202541	0.893949212
